regcap_amount,esdate,ipo_company,company_industry,company_type
50000000.0,2011-05-11,null,M,有限责任公司（自然人投资或控股）
1000000.0,2016-12-12,null,L,有限责任公司（自然人独资）
500000.0,2016-01-20,null,I,有限责任公司（自然人投资或控股）
5000000.0,2015-11-27,null,F,有限责任公司（自然人投资或控股）
NULL,2012-02-13,null,L,个体
NULL,2011-03-16,null,O,个体
NULL,2017-10-13,null,G,个体
2200000.0,2016-05-12,null,I,有限责任公司（自然人投资或控股）
1000000.0,2012-07-24,null,H,有限责任公司（自然人投资或控股）
NULL,2015-09-09,null,F,个体
NULL,2008-05-24,null,F,个体
500000.0,2018-01-04,null,E,有限责任公司（自然人投资或控股）
NULL,2013-01-25,null,R,个体
NULL,2009-06-29,null,R,个体
1000000.0,2017-06-08,null,E,有限责任公司（自然人独资）
NULL,2008-06-25,null,F,个体
100000.0,2017-11-13,null,L,有限责任公司（自然人投资或控股）
1000000.0,2012-07-13,null,F,有限责任公司（自然人投资或控股）
2000000.0,2013-10-31,null,E,有限责任公司（自然人投资或控股）
NULL,2010-03-15,null,O,个体
NULL,2017-11-15,null,F,个体
NULL,2007-11-22,null,F,个体
NULL,2015-10-12,null,F,个体
NULL,2012-11-12,null,O,个体
20000000.0,2013-12-03,null,K,有限责任公司（自然人投资或控股）
3000000.0,2011-11-02,null,F,有限责任公司（自然人投资或控股）
500000.0,2015-01-06,null,L,有限责任公司（自然人投资或控股）
NULL,2004-03-17,null,F,个体工商户
1000000.0,2012-12-03,null,F,有限责任公司（自然人投资或控股）
NULL,2013-06-05,null,F,个体
NULL,2016-11-29,null,F,个体
1000000.0,2016-12-20,null,L,有限责任公司（自然人投资或控股）
2000000.0,2016-08-01,null,F,有限责任公司（自然人投资或控股）
NULL,2004-03-15,null,C,个体
NULL,2005-09-12,null,F,个体
NULL,2014-04-28,null,F,个体
NULL,2010-07-30,null,F,个体
NULL,2007-11-21,null,H,个体
NULL,2016-01-26,null,F,个体
NULL,2012-02-09,null,O,个体
100000000.0,2014-08-27,null,F,有限责任公司（自然人投资或控股）
300000.0,2012-03-27,null,F,有限责任公司（自然人投资或控股）
NULL,2012-05-15,null,F,个体
NULL,2006-04-21,null,O,个体
500000.0,2006-01-11,null,C,有限责任公司（自然人投资或控股）
NULL,2007-08-14,null,F,个体
10000000.0,2010-07-22,null,I,有限责任公司（自然人投资或控股）
NULL,2010-05-18,null,F,个体
2000000.0,2017-03-06,null,E,有限责任公司（自然人投资或控股）
500000.0,2014-12-04,null,O,有限责任公司（自然人投资或控股）
NULL,2015-04-01,null,F,个体
NULL,2017-11-15,null,O,个体
5000000.0,2015-10-28,null,F,有限责任公司（自然人投资或控股）
5000000.0,2016-05-11,null,E,有限责任公司（自然人投资或控股）
100000.0,2014-04-09,null,I,有限责任公司（自然人投资或控股）
1000000.0,2015-11-11,null,F,有限责任公司（自然人投资或控股）
NULL,2013-12-19,null,N,个体
NULL,2008-06-19,null,H,个体
2000000.0,2014-09-22,null,F,有限责任公司（自然人投资或控股）
2000000.0,2013-03-21,null,F,有限责任公司（自然人投资或控股）
10000000.0,2012-05-28,null,L,有限责任公司（自然人投资或控股）
1000000.0,2013-10-25,null,E,有限责任公司（自然人投资或控股）
NULL,2000-01-11,null,H,个体
NULL,2011-08-22,null,F,个体
NULL,2009-07-08,null,F,个体
200000.0,2015-11-23,null,F,有限责任公司（自然人投资或控股）
10000000.0,2011-08-16,null,F,有限责任公司（自然人投资或控股）
3000000.0,2016-07-21,null,C,有限责任公司（自然人独资）
500000.0,2009-08-17,null,F,有限责任公司（自然人投资或控股）
6000000.0,2007-10-24,null,O,有限责任公司（自然人投资或控股）
NULL,2006-03-02,null,I,个体
500000.0,2016-06-27,null,F,有限责任公司（自然人投资或控股）
NULL,2013-09-27,null,F,个体
NULL,2009-09-24,null,C,集体分支机构（非法人）
NULL,2015-07-24,null,Q,个人独资企业
NULL,2008-06-13,null,H,个体
NULL,2014-04-11,null,A,个体
NULL,2016-05-30,null,F,个体
NULL,2006-09-25,null,I,有限责任公司分公司（自然人投资或控股）
1000000.0,2007-12-14,null,F,有限责任公司（自然人投资或控股）
NULL,2016-08-03,null,F,个体
NULL,2010-09-09,null,L,个体
NULL,2011-03-25,null,F,个体
NULL,2008-03-24,null,F,其他有限责任公司分公司
NULL,2010-08-03,null,M,个人独资企业
NULL,2006-05-18,null,F,个体
NULL,2016-04-12,null,A,个体
NULL,2009-08-21,null,F,个体
2000000.0,2014-05-30,null,L,有限责任公司（自然人投资或控股）
2000000.0,2018-01-31,null,L,有限责任公司（自然人投资或控股）
30000.0,2014-02-12,null,R,有限责任公司（自然人投资或控股）
NULL,2005-06-20,null,F,个体
1000000.0,2016-08-29,null,L,有限责任公司（自然人投资或控股）
1000000.0,2013-05-13,null,K,有限责任公司（自然人投资或控股）
NULL,2016-08-02,null,F,个体
NULL,2013-12-30,null,F,个体
500000.0,2013-10-25,null,I,有限责任公司（自然人投资或控股）
2000000.0,2015-11-02,null,F,有限责任公司（自然人投资或控股）
1000000.0,2016-05-23,null,L,有限责任公司（自然人独资）
NULL,2008-09-16,null,O,个体
NULL,2009-12-29,null,C,个体
10000000.0,2001-11-07,null,L,有限责任公司（自然人独资）
7000000.0,2017-04-13,null,E,有限责任公司（自然人投资或控股）
2000000.0,2016-05-03,null,F,有限责任公司（自然人独资）
500000.0,2012-05-11,null,F,有限责任公司（自然人投资或控股）
1000000.0,2012-03-07,null,C,有限责任公司（自然人投资或控股）
1000000.0,2010-12-15,null,F,有限责任公司（自然人投资或控股）
10000000.0,2014-06-12,null,F,有限责任公司（自然人投资或控股）
NULL,2014-12-25,null,F,个体
NULL,2012-08-27,null,F,个体
NULL,2015-09-23,null,O,个体
NULL,2000-03-09,null,F,个体
NULL,2006-05-10,null,H,个体
NULL,2006-04-25,null,F,个体
NULL,2011-05-18,null,A,个体
500000.0,2016-10-10,null,L,有限责任公司（自然人独资）
NULL,2015-11-30,null,O,个体
500000.0,2011-06-27,null,L,有限责任公司（自然人投资或控股）
NULL,2015-12-02,null,F,有限责任公司分公司（自然人投资或控股的法人独资）
NULL,2015-07-16,null,L,个体
NULL,2016-03-23,null,G,个体
2000000.0,2013-04-11,null,F,有限责任公司（自然人投资或控股）
NULL,2017-12-12,null,F,个体工商户
500000.0,2006-07-07,null,I,有限责任公司（自然人投资或控股）
NULL,2015-06-01,null,F,个体
5000000.0,2012-12-07,null,F,有限责任公司（自然人投资或控股）
NULL,2014-03-17,null,F,个体
1000000.0,2012-04-11,null,L,有限责任公司（自然人独资）
NULL,2007-11-09,null,C,个体
NULL,2014-01-17,null,F,个体
2000000.0,2011-01-04,null,I,其他有限责任公司
NULL,2017-10-23,null,F,个体
1000000.0,2015-06-09,null,F,有限责任公司（自然人投资或控股）
NULL,2001-11-14,null,C,个体工商户
NULL,2003-12-08,null,I,有限责任公司分公司（自然人投资或控股）
NULL,2015-09-24,null,R,个体
NULL,2012-04-24,null,F,个体
7000000.0,2012-04-05,null,M,有限责任公司（自然人独资）
NULL,2011-05-30,null,F,个体
NULL,2005-04-04,null,F,个体
NULL,2012-05-23,null,F,个体
NULL,2012-03-23,null,F,个体
5000000.0,2011-09-19,null,I,有限责任公司（自然人投资或控股）
NULL,2009-01-15,null,A,个体
3000000.0,2017-03-15,null,F,有限责任公司（自然人独资）
2000000.0,2017-03-09,null,E,有限责任公司（自然人投资或控股）
NULL,2018-02-01,null,F,个体工商户
NULL,2004-06-03,null,C,个体
NULL,2011-08-10,null,F,个体
500000.0,2006-04-04,null,L,有限责任公司（自然人投资或控股的法人独资）
NULL,2015-05-25,null,O,个体
3000000.0,2015-12-28,null,F,有限责任公司（自然人投资或控股）
NULL,2006-04-14,null,F,个体
5000000.0,2014-03-20,null,R,有限责任公司（自然人投资或控股）
NULL,2012-08-06,null,P,个体
NULL,2015-05-22,null,L,个体
10000000.0,2014-10-17,null,E,有限责任公司（自然人投资或控股）
NULL,2016-11-04,null,F,个人独资企业
NULL,2017-09-19,null,Q,个体
1000000.0,2011-09-07,null,F,有限责任公司（自然人投资或控股）
NULL,2010-12-28,null,F,个体
NULL,2006-08-21,null,C,有限责任公司分公司（自然人投资或控股）
NULL,2015-04-10,null,F,个体
NULL,2017-10-09,null,G,个体
NULL,2012-09-24,null,null,个体工商户
NULL,2011-07-20,null,F,个体
300000.0,2017-03-28,null,Q,有限责任公司（自然人投资或控股）
2000000.0,2016-03-17,null,E,有限责任公司（自然人投资或控股）
NULL,2004-02-17,null,F,个体
NULL,2009-07-23,null,E,有限责任公司分公司（自然人投资或控股）
500000.0,2012-03-07,null,L,有限责任公司（自然人投资或控股）
100000.0,2008-09-27,null,L,有限责任公司（自然人投资或控股）
NULL,2004-11-17,null,G,个体
2000000.0,2015-12-28,null,I,有限责任公司（自然人投资或控股）
NULL,2006-12-18,null,F,有限责任公司分公司（自然人投资或控股）
NULL,2017-06-21,null,F,个体
1000000.0,2015-07-28,null,M,有限责任公司（自然人独资）
NULL,2016-08-16,null,F,个人独资企业
NULL,2008-04-23,null,F,个体
NULL,2016-06-27,null,F,个体
1000000.0,2017-07-27,null,I,有限责任公司（自然人投资或控股）
2000000.0,2017-09-13,null,F,有限责任公司（自然人投资或控股）
NULL,2013-11-07,null,O,个体
1110000.0,2009-03-17,null,C,农民专业合作社
500000.0,2013-04-02,null,E,有限责任公司（自然人投资或控股）
3000000.0,2016-05-26,null,L,有限责任公司（自然人独资）
NULL,2007-01-10,null,C,个体
NULL,2010-04-13,null,H,个体
NULL,2012-07-20,null,P,有限责任公司分公司（自然人投资或控股的法人独资）
1000000.0,2010-03-31,null,F,有限责任公司（自然人投资或控股）
NULL,2007-03-19,null,F,个体
NULL,2009-11-02,null,C,个体
NULL,2015-04-28,null,F,个体
5000000.0,2015-07-30,null,F,有限责任公司（自然人独资）
NULL,2008-09-09,null,F,个体
1000000.0,2015-10-23,null,F,有限责任公司（自然人投资或控股）
2000000.0,2009-03-09,null,I,有限责任公司（自然人投资或控股）
500000.0,2007-04-02,null,L,有限责任公司（自然人投资或控股）
NULL,2014-03-27,null,F,个体
NULL,2004-11-15,null,C,个体
NULL,2017-06-15,null,H,个体
NULL,2010-02-08,null,F,个体
500000.0,2012-02-01,null,L,有限责任公司（自然人投资或控股）
5000000.0,2014-06-10,null,L,有限责任公司（自然人投资或控股）
200000.0,2017-04-13,null,A,农民专业合作社
NULL,2005-08-13,null,O,个体
NULL,2009-11-04,null,H,个体
10000000.0,2016-03-17,null,C,有限责任公司（自然人投资或控股）
NULL,2010-07-08,null,F,个体
1000000.0,2017-04-18,null,M,有限责任公司（自然人投资或控股）
1000000.0,2013-05-02,null,G,有限责任公司（自然人投资或控股）
NULL,2009-08-21,null,F,个体
NULL,2010-10-25,null,O,个体
NULL,2015-09-28,null,F,个体
100000.0,2017-09-04,null,H,有限责任公司（自然人独资）
20000000.0,2016-07-19,null,L,有限责任公司（自然人投资或控股）
3000000.0,2015-10-14,null,I,有限责任公司（自然人投资或控股）
5000000.0,2014-11-05,null,L,有限责任公司（自然人投资或控股）
NULL,2004-09-07,null,F,个体
NULL,2008-07-09,null,A,个体
NULL,2013-10-09,null,F,个体
NULL,2009-04-27,null,F,个体
NULL,2017-08-14,null,F,个体
NULL,2008-09-17,null,F,个体
NULL,2012-12-04,null,H,个体
100000.0,2006-07-04,null,K,有限责任公司（自然人投资或控股）
2000000.0,2012-10-24,null,L,有限责任公司（自然人投资或控股）
NULL,2017-04-11,null,F,个体
NULL,2013-01-17,null,F,个体
1000000.0,2016-04-05,null,I,有限责任公司（自然人投资或控股）
10000000.0,2012-05-14,null,I,有限责任公司（自然人投资或控股）
1000000.0,2017-02-28,null,I,有限责任公司（自然人投资或控股）
1000000.0,2011-09-01,null,I,有限责任公司（自然人投资或控股）
NULL,2005-01-21,null,H,个体
NULL,2013-07-22,null,I,个体
NULL,2015-05-18,null,F,个体
100000.0,2015-11-30,null,I,有限责任公司（自然人投资或控股）
500000.0,2006-03-09,null,I,有限责任公司（自然人投资或控股）
NULL,2014-12-25,null,F,个体
NULL,2012-11-06,null,F,个体
NULL,2011-01-06,null,Q,个体
NULL,2014-09-22,null,F,个体
NULL,2013-07-03,null,F,个体
5000000.0,2016-09-22,null,L,有限责任公司（自然人投资或控股）
2000000.0,2015-08-26,null,L,其他有限责任公司
2000000.0,2007-03-09,null,I,有限责任公司（自然人投资或控股）
NULL,2010-03-19,null,F,个体
20000000.0,2010-07-27,null,K,有限责任公司（自然人投资或控股的法人独资）
NULL,2004-08-26,null,I,有限责任公司分公司（自然人投资或控股）
500000.0,2009-07-23,null,L,有限责任公司（自然人投资或控股）
5000000.0,2017-11-08,null,E,有限责任公司（自然人独资）
NULL,2008-06-25,null,F,个体
1000000.0,2017-03-27,null,F,有限责任公司（自然人投资或控股）
NULL,2005-06-20,null,E,个体
NULL,2017-11-03,null,H,个体
NULL,2013-04-09,null,F,个体
2000000.0,2014-11-27,null,I,有限责任公司（自然人独资）
NULL,2014-01-24,null,F,个体
500000.0,2012-07-25,null,F,有限责任公司（自然人投资或控股）
NULL,2015-05-07,null,F,个体
NULL,2009-10-19,null,F,个人独资企业
NULL,2009-03-23,null,O,个体
NULL,2007-08-14,null,C,个体
1000000.0,2017-06-08,null,F,有限责任公司（自然人独资）
500000.0,2012-05-17,null,L,有限责任公司（自然人投资或控股）
5000000.0,2008-03-28,null,F,有限责任公司（自然人投资或控股）
NULL,2016-07-02,null,F,个体工商户
1000000.0,2014-03-21,null,C,有限责任公司（自然人独资）
NULL,2005-04-14,null,F,个体
NULL,2014-11-07,null,N,个体
20000000.0,2007-07-25,null,F,有限责任公司（自然人独资）
NULL,2004-05-26,null,F,个体
NULL,2006-06-23,null,H,个体
NULL,2006-05-12,null,F,个体
8000000.0,2017-09-05,null,E,有限责任公司（自然人投资或控股）
15000000.0,2012-05-24,null,F,有限责任公司（自然人投资或控股）
500000.0,2017-06-21,null,C,有限责任公司（自然人投资或控股）
200000.0,2008-06-10,null,L,有限责任公司（非自然人投资或控股的法人独资）
10000000.0,2013-05-28,null,L,有限责任公司（自然人投资或控股）
NULL,2014-06-26,null,F,个体
NULL,2013-10-22,null,F,个体
NULL,2008-06-17,null,C,个体
NULL,2005-04-18,null,I,个体
NULL,2007-07-05,null,I,有限责任公司分公司（自然人投资或控股）
NULL,2017-07-27,null,H,个体
9960000.0,2017-10-13,null,E,有限责任公司（自然人独资）
1000000.0,2014-02-17,null,F,有限责任公司（自然人投资或控股）
NULL,2015-04-15,null,F,个体
NULL,2009-10-30,null,F,有限责任公司分公司（自然人投资或控股）
NULL,2017-11-03,null,F,个体
NULL,2016-07-04,null,O,有限责任公司分公司（自然人投资或控股）
NULL,2017-03-23,null,O,个体
500000.0,2012-04-05,null,K,有限责任公司（自然人投资或控股）
5000000.0,2015-04-16,null,F,有限责任公司（自然人独资）
NULL,2016-05-11,null,F,个体
NULL,2005-01-18,null,K,集体分支机构（非法人）
NULL,2017-11-09,null,C,个体
NULL,2002-06-12,null,F,个体
3000000.0,2015-04-30,null,F,有限责任公司（自然人投资或控股）
10000000.0,2006-08-28,null,J,有限责任公司（自然人投资或控股）
NULL,2004-08-18,null,O,个体
3000000.0,2016-04-19,null,E,有限责任公司（自然人独资）
1000000.0,2016-03-18,null,L,有限责任公司（自然人投资或控股）
5000000.0,2009-03-04,null,L,有限责任公司（自然人投资或控股）
NULL,2014-01-23,null,F,个体
NULL,2006-05-27,null,H,个体
NULL,2015-12-02,null,F,个体
NULL,2016-12-05,null,N,个体
1000000.0,2008-03-26,null,L,有限责任公司（自然人投资或控股）
500000.0,2018-01-30,null,F,有限责任公司（自然人投资或控股）
NULL,2006-09-28,null,O,个体
NULL,2012-11-28,null,N,个体
NULL,2008-02-20,null,F,个体
NULL,2004-12-27,null,I,有限责任公司分公司（自然人投资或控股）
9900000.0,2011-11-24,null,F,有限责任公司（自然人投资或控股）
